":START_ID",":END_ID",":TYPE"
"condition:in_case_of_r_&_c_zone_each_with_an_area_of_not_more_than_250_sq.","buildingtype:ice_factories","APPLIES_TO"
"buildingtype:aquariums","regulation:37","DEFINED_IN"
"buildingtype:cemeteries_and_graveyards","regulation:38","DEFINED_IN"
"condition:subject_to_approval_of_the_corporation","buildingtype:cemeteries_and_graveyards","APPLIES_TO"
"amenity:private_parks,_gardens_and_playfields","buildingtype:residential_building","APPLIES_TO"
"buildingtype:libraries,_reading_halls,_study_halls,_creative_arts,_archives,_museums","regulation:41","DEFINED_IN"
"condition:in_case_of_3,6,9_in_residential_premises_it_shall_be_subject_to_condition_no_18","buildingtype:libraries,_reading_halls,_study_halls,_creative_arts,_archives,_museums","APPLIES_TO"
"buildingtype:places_of_worship,_religious_buildings","regulation:42","DEFINED_IN"
"buildingtype:multipurpose_community_halls","regulation:43","DEFINED_IN"
"condition:in_case_of_3_in_residential_premises_it_shall_be_subject_to_condition_no_18","buildingtype:multipurpose_community_halls","APPLIES_TO"
"buildingtype:welfare_centers","regulation:43","DEFINED_IN"
"buildingtype:commercial_halls","regulation:44","DEFINED_IN"
"buildingtype:exhibition_halls","regulation:44","DEFINED_IN"
"buildingtype:marriage_halls","regulation:44","DEFINED_IN"
"buildingtype:auditorium","regulation:44","DEFINED_IN"
"buildingtype:clubs","regulation:44","DEFINED_IN"
"buildingtype:assembly_or_concert_halls","regulation:44","DEFINED_IN"
"buildingtype:dance_and_music_studios","regulation:44","DEFINED_IN"
"condition:in_case_of_3_in_residential_premises_it_shall_be_subject_to_condition_no_18","buildingtype:commercial_halls","APPLIES_TO"
"buildingtype:gymnasiums","regulation:46","DEFINED_IN"
"condition:in_case_of_3_or_9_in_residential_premises_it_shall_be_subject_to_condition_no_18,_if_proposed_other_than_permissible_as_per_regulation_no_37","buildingtype:gymnasiums","APPLIES_TO"
"buildingtype:radio_broadcasting_and_television_studios","regulation:47","DEFINED_IN"
"condition:in_case_of_3_in_residential_premises_it_shall_be_subject_to_condition_no_18","buildingtype:radio_broadcasting_and_television_studios","APPLIES_TO"
"buildingtype:sound_recording_and_dubbing_studios","regulation:48","DEFINED_IN"
"condition:in_case_of_3_in_residential_premises_it_shall_be_subject_to_condition_no_18","buildingtype:sound_recording_and_dubbing_studios","APPLIES_TO"
"buildingtype:preview_theatre","regulation:48","DEFINED_IN"
"buildingtype:flour_mill","regulation:49","DEFINED_IN"
"condition:power_requirement_shall_not_exceed_7","buildingtype:flour_mill","APPLIES_TO"
"buildingtype:vehicles_repair__servicing_garages,_driving_school,_repairing_garages","regulation:51","DEFINED_IN"
"condition:in_case_of_6,_20_in_residential_premises_it_shall_be_subject_to_condit_ion_no_18._employing_not_more_than_9_persons_or_using_1","buildingtype:vehicles_repair__servicing_garages,_driving_school,_repairing_garages","APPLIES_TO"
"amenity:heliports","buildingtype:building","APPLIES_TO"
"condition:heliports_shall_be_allowed_subject_to_compliance_of_regulation_no_37(35)","amenity:heliports","APPLIES_TO"
"amenity:public_parking_areas,_including_multi-storied_parking","buildingtype:building","APPLIES_TO"
"buildingtype:cottage_industries","regulation:56","DEFINED_IN"
"buildingtype:service_industrial_uses","regulation:57","DEFINED_IN"
"buildingtype:service_industrial_estates","regulation:58","DEFINED_IN"
"condition:collection_and_disposal_of_non_-ha_zardous_waste","buildingtype:service_industrial_estates","APPLIES_TO"
"buildingtype:warehousing_with_storage_of_non-hazardous_material_&_logistic_services","regulation:60","DEFINED_IN"
"buildingtype:warehousing_with_storage_of_hazardous_material","regulation:60(a)","DEFINED_IN"
"condition:in_case_of_3,_4,_9_in_residential_premises_it_shall_be_subject_to_condition_no_18","amenity:sunit_s","APPLIES_TO"
"buildingtype:wholesale_trade_and_storage","regulation:66","DEFINED_IN"
"condition:in_case_of_3_or_20_in_or_6_or_residential_premises_it_shall_be_subject_to_condition_no_18","buildingtype:wholesale_trade_and_storage","APPLIES_TO"
"buildingtype:trade_and_other_similar_schools","regulation:68a","DEFINED_IN"
"condition:not_involving_any_danger_of_fire_or_explosion,_or_offensive_noise,_vibration,_smoke,_dust,_odour,_glare,_heat_or_other_objectionable_features","buildingtype:trade_and_other_similar_schools","APPLIES_TO"
"buildingtype:bakeries","permit:lor_2_&_16,_17","REQUIRES"
"condition:with_no_floor_above,_each_not_occupying_for_production_an_area_more_than_75_sq._m.","buildingtype:bakeries","APPLIES_TO"
"condition:not_employing_more_than_9_persons,_if_the_power_requirement_does_not_exceed_4_kw_where_only_electrical_ovens_are_used,_an_additional_heating_load_up_to_12_kva_being_permitted","buildingtype:bakeries","APPLIES_TO"
"buildingtype:confectioneries_and_establishments_for_the_preparation_and_sale_of_eatable","permit:p","REQUIRES"
"condition:each_not_occupying_for_production_an_area_more_than_of_100_sqm_per_establishment","buildingtype:confectioneries_and_establishments_for_the_preparation_and_sale_of_eatable","APPLIES_TO"
"condition:employing_not_more_than_9_persons,_motive_power_not_exceeding_1.12_kw_in_residential_zone._in_case_of_commercial_zone_area_not_in_excess_of_250_sqm_per_establishment,_employing_not_more_than_25_persons,_motive_power_not_exceeding_10_kw_with_no_floors_above_over_the_furnace_portion._if_only_electrical_ovens_are_used_an_additional_load_up_to_24_kva_may_be_permitted","buildingtype:confectioneries_and_establishments_for_the_preparation_and_sale_of_eatable","APPLIES_TO"
"buildingtype:sugarcane_and_fruit_juice_crusher","permit:5_or_20_&_14,_17,_18","REQUIRES"
"condition:employing_not_more_than_6_persons_with_motive_power_not_exceeding_1.12_kw","buildingtype:sugarcane_and_fruit_juice_crusher","APPLIES_TO"
"buildingtype:printing_presses","permit:5_or_20_or_16,17,18","REQUIRES"
"condition:aggregate_motive_power_each_not_exceeding_3","buildingtype:printing_presses","APPLIES_TO"
"condition:75_kw_and_employing_not_more_than_9_persons_each","amenity:research_&_experimental_&_testing_laboratories","APPLIES_TO"
"condition:not_involving_any_danger_of_fire_or_explosion_or_of_any_obnoxious_nature_and_located_on_a_plot_not_less_than_4_ha._in_area,_provided_that_the_laboratory_is_at_least_30_m.","amenity:research_&_experimental_&_testing_laboratories","APPLIES_TO"
"buildingtype:filling_stations_of_petrol,_diesel,_compressed_natural_gas_stations","regulation:71","DEFINED_IN"
"condition:criteria_of_road_width_may_not_be_insisted","buildingtype:filling_stations_of_petrol,_diesel,_compressed_natural_gas_stations","APPLIES_TO"
"buildingtype:manufacturing","regulation:73","DEFINED_IN"
"buildingtype:processing","regulation:73","DEFINED_IN"
"buildingtype:usageof","regulation:73","DEFINED_IN"
"buildingtype:readymix_plant","permit:nocfrom_the_environment_department_of_mcgm","REQUIRES"
"permit:nocfrom_the_environment_department_of_mcgm","regulation:74","DEFINED_IN"
"amenity:electric_vehicle_charging_station","buildingtype:public_parking_lot_(ppl)","APPLIES_TO"
"condition:specific_remarks__requirements_of_ev","amenity:electric_vehicle_charging_station","APPLIES_TO"
"buildingtype:bakery","regulation:vii","DEFINED_IN"
"condition:only_permitted_on_ground_floor","amenity:transport_equipment","APPLIES_TO"
"condition:no_floor_above._no_spray_painting_permitted","amenity:servicing_of_motor_vehicles_and_motorcycles","APPLIES_TO"
"buildingtype:other_manufacturing_and_repairs,_industries_and_services","regulation:75","DEFINED_IN"
"buildingtype:manufacture_of_jewellery_and_related_articles","regulation:75","DEFINED_IN"
"buildingtype:repairs_of_wat_ches,_clocks_and_jewellery","regulation:75","DEFINED_IN"
"buildingtype:filling_stations","regulation:xxxvi","DEFINED_IN"
"condition:plot_size_of_30.5_mt_x_16.75_mt","buildingtype:filling_stations","APPLIES_TO"
"condition:plot_size_of_36.5_mt_x_30.5_mt","buildingtype:filling_stations","APPLIES_TO"
"condition:cleaning_and_dyeing_fluid_used_should_not_have_a_flash_point_lower_han_a_59_0_c","amenity:laundries","APPLIES_TO"
"condition:machinery_having_dry_load_capacity_of_20_kg_and_above","amenity:laundries","APPLIES_TO"
"buildingtype:data_procession_units","regulation:xxxix","DEFINED_IN"
"buildingtype:laboratories","regulation:xl","DEFINED_IN"
"buildingtype:business_administrative_office","regulation:25","DEFINED_IN"
"buildingtype:business_administrative_offices_of_the_service_industry__small_scale_industry","regulation:25","DEFINED_IN"
"condition:50%_of_the_area_under_the_service_industry__small_scale_industry","buildingtype:business_administrative_offices_of_the_service_industry__small_scale_industry","APPLIES_TO"
"buildingtype:industries_zone_(i-zone)","regulation:(b)","DEFINED_IN"
"amenity:fuel-stations_and_service_stations_motor_garage","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"amenity:parking_lots_parking_garages","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"amenity:electric_sub-stations,_distribution_sub_station","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"amenity:offices_for_public_utility_concerns_or_organizations","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"amenity:police_stations,_government_and_semi-government_offices,_municipal_suboffices,_fire_stations_and_posts_and_telegraph_offices","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"amenity:warehouses","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"amenity:community_facilities","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"amenity:convenience_shops","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"amenity:hotels_with_rooms_not_exceeding_75_nos.","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"amenity:branches_of_banks_with_safe_deposit_vaults","buildingtype:industries_zone_(i-zone)","APPLIES_TO"
"buildingtype:building","regulation:in_case_of_residential_commercial_industrial_zone_following_exceptions_shall_apply_to_the_permissible_uses","DEFINED_IN"
"condition:existing_non-conforming_usesto_continue_in_certain_circumstances","buildingtype:building","APPLIES_TO"
"condition:the_existing_authorized_uses_in_the_zone_that_are_not_listed_in_the_permissible_uses_will_be_allowed_to_continue_and_will_not_be_considered_as_non›_conforming","buildingtype:building","APPLIES_TO"
"condition:any_lawful_use_of_land_building_premises_existing_before_the_coming_into_force_of_these_regulations_may_continue_even_after_redevelopment_reconstruction_of_land_building_even_if_it_does_not_conform_to_the_use_provisions_of_these_regulations_provided_such_non-conforming_use_is_not_extended_or_enlarged_except_as_provided_in_these_regulations","buildingtype:building","APPLIES_TO"
"condition:in_case_a_building_accommodating_any_non-conforming_use_collapses,_is_pulled_down_or_is_destroyed,_any_new_bulldlng_on_the_site_shall_conform_to_these_regulations_and_to_the_land_use_prescribed_for_the_plot_in_dp","buildingtype:building","APPLIES_TO"
"buildingtype:new_building","regulation:d","DEFINED_IN"
"condition:the_commissioner_may_allow_the_same_non-conforming_use_in_new_building_provided_such_user_is_not_industrial,_hazardous_or_likely_to_cause_pollution","buildingtype:new_building","APPLIES_TO"
"buildingtype:residential_building","regulation:e","DEFINED_IN"
"condition:existing_authorized_non-residential_uses_in_a_residential_building_will_be_allowed_to_be_continued_on_the_ground_floor,_first_or_second_floor_or_floor_above_stilts_parking_floors_or_in_a_separate_wing_of_a_building_with_the_special_permission_of_the_commissioner","buildingtype:residential_building","APPLIES_TO"
"condition:non-hazardous_or_non-polluting","buildingtype:industries","APPLIES_TO"
"buildingtype:industries","regulation:1962","DEFINED_IN"
"condition:neither_hazardous_nor_polluting","buildingtype:industries","APPLIES_TO"
"buildingtype:industries","regulation:g","DEFINED_IN"
"permit:commissioner's_special_permission","regulation:g","DEFINED_IN"
"buildingtype:building","regulation:h","DEFINED_IN"
"condition:entire_building_is_constructed_for_non-residential_use","buildingtype:building","APPLIES_TO"
"buildingtype:residential_building","regulation:2","DEFINED_IN"
"buildingtype:factories","regulation:2","DEFINED_IN"
"permit:permission","regulation:unspecified","DEFINED_IN"
"amenity:bus_truck_terminus","buildingtype:comprehensive_transport_hub","APPLIES_TO"
"amenity:parking","buildingtype:commercial_development","APPLIES_TO"
"condition:area_of_the_parking_of_vehicles_including_areas_required_for_maneuverability_of_vehicles_of_bus_or_truck_terminus_shall_be_allowed_free_of_fsi","amenity:parking","APPLIES_TO"
"buildingtype:structures","regulation:4","DEFINED_IN"
"condition:redevelopment_shall_be_allowed_on_100%_land_area","buildingtype:structures","APPLIES_TO"
"condition:redevelopment_shall_be_allowed_on_80%_land_area_and_20%_land_area_shall_be_handed_over_to_bmc_to_be_used_for_the_purpose_of_open_amenity_as_ros1.4_ros1.5","buildingtype:structures","APPLIES_TO"
"condition:redevelopment_shall_be_allowed_on_80%_land_area_and_20%_land_area_shall_be_handed_over_to_bmc_to_be_used_for_the_purpose_of_open_amenity_as_ros1.4_ros1","buildingtype:structures","APPLIES_TO"
"amenity:open_amenity","buildingtype:structures","APPLIES_TO"
"buildingtype:higher_&_other_educational_institutions","regulation:institutional_development","DEFINED_IN"
"buildingtype:medical_institutions","regulation:institutional_development","DEFINED_IN"
"buildingtype:urban_planning_institutions","regulation:institutional_development","DEFINED_IN"
"buildingtype:financial_institutions","regulation:institutional_development","DEFINED_IN"
"buildingtype:research_&_development_institutions","regulation:institutional_development","DEFINED_IN"
"condition:maximum_fsi_limit_shall_be_0.20_(excluding_area_of_dp_road)._as_far_as_possible,_the_development_shall_be_at_one_place_of_the_total_land.","buildingtype:higher_&_other_educational_institutions","APPLIES_TO"
"condition:ground_coverage_shall_not_exceed_10%_of_the_area_of_plot.","buildingtype:higher_&_other_educational_institutions","APPLIES_TO"
"condition:tree_plantation_shall_be_done_at_the_rate_of_500_trees_ha_on_the_remaining_land_excluding_the_bua_and_the_surrounding_open_space_utility_space.","buildingtype:higher_&_other_educational_institutions","APPLIES_TO"
"condition:essential_residential_development_for_the_staff_officer's_accommodation_shall_be_permitted_upto_the_extent_of_33%_of_the_permissible_bua.","buildingtype:higher_&_other_educational_institutions","APPLIES_TO"
"amenity:shooting_stages","buildingtype:film_school","APPLIES_TO"
"amenity:screening_rooms","buildingtype:film_school","APPLIES_TO"
"condition:total_fsi_shall_not_exceed_0.20_(excluding_area_of_dp_road)","buildingtype:it_ites_parks_units","APPLIES_TO"
"condition:construction_of_buildings_for_it_ites_shall_be_permitted_to_the_extent_of_20%_on_10%_of_the_total_plot_area_and_shall_be_located_such_that,_as_much_of_remaining_open_space_is_available_in_a_contiguous_manner_and_on_remaining_90%_of_plot_area,_trees_shall_be_planted_at_the_rate_of_at_least_500_trees_per_ra","buildingtype:it_ites_parks_units","APPLIES_TO"
